ID,Название,Авторы,Издатель,Год выпуска,Платформа,Жанр,Дата выхода,Графика,Музыка,Язык интерфейса,Описание,Имя файла 1,Описание файла 1,Имя файла 2,Описание файла 2,Имя файла 3,Описание файла 3,Имя файла 4,Описание файла 4,Имя файла 5,Описание файла 5,Скриншот 1,Скриншот 2,Скриншот 3,Скриншот 4,Скриншот 5,Скриншот 6,Скриншот 7,Скриншот 8,Скриншот 9,Скриншот 10,Скриншот 11,Скриншот 12,Ссылка на страницу,Дата добавления,Видео,Исходники,ГитХаб
31669,REVOLT (РЕКЛАМА),"Жебраков Андрей (Star software), Мочалов Михаил (Bell corp/MMV), Мочалов Петр (PVM)",АЛЬТЕК,,БК0010,Реклама,,Жебраков Андрей (Star software),Мочалов Михаил (Bell corp/MMV),Русский,Реклама игры REVOLT,REVOLT2944.zip,,,,,,,,,,1368785405_1.png,1368785380_2.png,1368785391_3.png,,,,,,,,,,https://r-games.net/31669-revotl-reklama.html,,,,
707,RICK,Комарчук О.А.,АрагоН,,БК0010,Лабиринт,,,,Русский,"Ваша задача, найти всех пленников в лабиринте.",Rick-RU19xxAragon720p1483.zip,,RICKd3a9.zip,,,,,,,,1406013997_r-games.net_1.png,1406014006_r-games.net_1_1.png,1406014028_r-games.net_2.png,1406014052_r-games.net_3.png,1406014011_r-games.net_4.png,1406014056_r-games.net_5.png,1406014028_r-games.net_6.png,,,,,,https://r-games.net/707-rick.html,,,,
708,RISE-OUT (КЛАД),Баранов Д.Г.,R.S.C.,,БК0010,"Лабиринт, Аркада",,,,Русский,Версия игры КЛАД с новыми лабиринтами.Для тех кто не может пройти есть специальная комбинация клавиш для перехода на следующий уровень: СУ+J,rise-outb364.zip,,,,,,,,,,1493805694_1.png,1493805692_2.png,1493805677_3.png,1493805676_4.png,1493805637_5.png,,,,,,,,https://r-games.net/708-rise-out.html,,,,
156,ROAD WARS (РЕКЛАМА) (БК0011М),Чистяков Александр (BILATERAL STAMP),CHEK,,БК0011М,Реклама,,,,Английский,Реклама и демонстрация игры ROAD WARS Чистяков Александр (BILATERAL STAMP) CHEK,roadwars-demo1b60.zip,,,,,,,,,,1395825014_r-games.net_1.png,1395824909_r-games.net_2.png,1395824842_r-games.net_3.png,1395824922_r-games.net_4.png,,,,,,,,,https://r-games.net/156-road-wars-reklama-bk0011m.html,,,,
158,ROBOJOP 2,VictorySoft,,,БК0011М,Демо,,,,,Жанр: Демо Разработчик: VictorySoft Платформа: БК0011М,robojop2demofdc0.zip,,,,,,,,,,1395824414_r-games.net_1.png,1395824379_r-games.net_2.png,,,,,,,,,,,https://r-games.net/158-robojop-2.html,,,,
951,ROBOT,Сидоров С.В. (SSV corp.),SSV,,БК0010,Лабиринт,,,,Английский,"Очередной клон игр КЛАД и Lode Runner. Игра довольно увлекательная, местами нужно подумать как пройти то или иное место. Усложняет весь игровой момент постоянное движение главного героя, останавливается он только когда падает.Если попали в ловушку, спасет только комбинация клавиш СУ+L",new-robotf185.zip,,,,,,,,,,1493878891_2.png,1493878869_1.png,,,,,,,,,,,https://r-games.net/951-robot.html,,,,
836,ROLLER (БЕЙСИК),OVERKEEL Corp.,,,БК0010-01 БЕЙСИК,Азартная,,,,Английский,Виртуальное казино на БЕЙСИКЕ,roller_basic97ba.zip,,,,,,,,,,1493880184_1.png,1493880162_2.png,1493880158_3.png,1493880137_4.png,,,,,,,,,https://r-games.net/836-roller-beysik.html,,,,
387,RUNING,Бортник Борис,BIL corp.,,БК0010,Аркада,,,,Русский,"Управляя шустрым человеком, Вы должны пробраться на дно шахты огромной глубины, прячась или отстреливаясь от обитателей, перепрыгивая через пропасти и водяные преграды, избегая тупиков. Человек может проходить сквозь некоторые стены и влезать вверх по некоторым из них.",runing0e92.zip,,runingredc10c.zip,,,,,,,,1493882979_1_editor.png,1493882986_2_editor.png,,,,,,,,,,,https://r-games.net/387-runing.html,,,,
389,SAFARY,Робустов Д.,MRcorp.,,БК0010,,,,,Русский,Охота на зверей верхом на лошади.,safarybk3c97.zip,,,,,,,,,,1493884230_1.png,1493884286_2.png,1493884293_3.png,,,,,,,,,,https://r-games.net/389-safary.html,,,,
260,SATURN,Марков А.,ACTION,,БК0010,Леталка-Стрелялка,,,,,"Ваша задача бороздить бескрайние просторы вселенной, уничтожая летающие тарелки угрожающие Земле.",saturna298.zip,,,,,,,,,,1365145922_1.png,1365145922_2.png,1365145905_3.png,1365145910_4.png,,,,,,,,,https://r-games.net/260-saturn.html,,,,
711,SAVAGE,Шебеко С.В.,АЛЬТПРО,,БК0010,Лабиринт,,,,,"Динамическая игра, аналог игры с ZX-SPECTRUM. Управляя орлом необходимо пролететь несколько комнат, избегая столкновений и собирая сокровища.",savagegamed8c2.zip,,,,,,,,,,1297671099_4.jpg,1297671092_3.jpg,1340022677_1.jpg,1297671048_2.jpg,1297671061_1.jpg,,,,,,,,https://r-games.net/711-savage.html,,,,
160,SAVAGE DEMO,Шебеко С.В.,АЛЬТПРО,,БК0010,Реклама,,,,Русский / Английский,Демонстрационная версия игры Savage,savage2201.zip,,,,,,,,,,1395823549_r-games.net_1.png,1395823536_r-games.net_2.png,1395823592_r-games.net_3.png,1395823561_r-games.net_4.png,,,,,,,,,https://r-games.net/160-savage-demo.html,,,,
712,SCELETONS DREAM,Пьянов А.С. (ALG corp.),CHEK,,БК0011М,Платформа,,,,Английский,Ваша задача пройти все уровни и собрать все мешки с золотом. Запускающий файл SKE_INF.EXE,sceleton8f56.zip,,,,,,,,,,1493885513_1.png,1493885509_2.png,1493885556_3.png,1493885599_4.png,1493885578_5.png,1493885558_6.png,1493885565_7.png,,,,,,https://r-games.net/712-sceletons-dream.html,,,,
261,SCENT,HDG soft,,,БК0010,Леталка-Стрелялка,,,,Английский,Первая игра из сериала 'РЫЦАРЬ ТЬМЫ'.,scentbk8e05.zip,,,,,,,,,,1493885857_1.png,1365145440_2.png,1365145474_3.png,1365145440_4.png,1365145447_5.png,1365145485_6.png,,,,,,,https://r-games.net/261-scent.html,,,,
20768,SEX CARTOONS (БК0011М),Porno-Soft,,,БК0011М,Эротическая,,,,,"Порнографические мультфильмы на БК, строго 18+",sex-cartoon.zip,,,,,,,,,,1310373011_1.jpg,1310373044_2.jpg,,,,,,,,,,,https://r-games.net/20768-sex-cartoons.html,,,,
618,SEX GAME,MMM&CHS,,,БК0010,Эротическая,,,,,"Эта программа только для лиц достигших 18 лет, что в ней делать думаю разберетесь сами :)",s_x_game.zip,,,,,,,,,,1340786136_1.jpg,,,,,,,,,,,,https://r-games.net/618-sex-game.html,,,,
619,SEX SIMULATION,MMM&CHS,,,БК0010,Эротическая,,,,,без комментариев,sexsimulation.zip,,,,,,,,,,1494576237_1.png,1494576234_2.png,,,,,,,,,,,https://r-games.net/619-sex-simulation.html,,,,
714,SFINCS,,,,БК0010,Лабиринт,,,,Русский / Английский,"Цель игры: Пройти 9 лабиринтов, собирая клады, уничтожая преграды, убегая от привидений.",sfinksda14.7z,,,,,,,,,,1494577784_1.png,1494577748_2.png,1494577796_3.png,1494577805_4.png,,,,,,,,,https://r-games.net/714-sfincs.html,,,,
392,SHOT,Успенский Д.А.,MC OD COM. TLD.,,БК0010,"Стрелялка, Аркада",,,,Английский,"Ваша задача перестрелять все мишени, уворачиваясь от пуль противника.",shotbk4e79.zip,,,,,,,,,,1494581599_1.png,1494581587_2.png,1494581566_3.png,,,,,,,,,,https://r-games.net/392-shot.html,,,,
547,SHUTTLE,Горбунов Д.В.,NPC soft,,БК0010,Логическая,,,,Русский / Английский,Космический имитатор Shuttle.,shuttle32e8.zip,,,,,,,,,,1494581984_1.png,1494582004_2.png,1494582007_3.png,1494582056_4.png,,,,,,,,,https://r-games.net/547-shuttle.html,,,,
32570,SKYWALKER,"КОЛЕСНИКОВ А.В, СТАДНИК М.В.",MASK,,БК0010,Аркада,,,,Английский,"Эта игра известна ещё под одним названием - SKYWORKER. Один из примеров как на БК плодились одинаковые игры с разными названиями. Итак, игра SKYWALKER имитирует движение планетохода по поверхности некоторой планеты. Ваша задача: преодолевая прыжками складки рельефа, уничтожая вражеские корабли и",skywalker33b9.zip,,,,,,,,,,1405404354_r-games.net_1.png,1405404334_r-games.net_2.png,1405404367_r-games.net_3.png,1405404379_r-games.net_4.png,,,,,,,,,https://r-games.net/32570-skywalker.html,,,,
394,SKYWORKER,"КОЛЕСНИКОВ А.В, СТАДНИК М.В.",MASK,,БК0010,Аркада,,,,Английский,"Программа SKYWORKER имитирует движение планетохода по поверхности некоторой планеты. Ваша задача: преодолевая прыжками складки рельефа, уничтожая вражеские корабли и избегая попадания по Вас метеоритов, проехать задаваемый Вами отрезок пути. При этом нужно экономно расходовать энергию. Оптимальный",skyworker58c7.zip,,,,,,,,,,1405403774_r-games.net_screenshot_627.png,1405403742_r-games.net_screenshot_628.png,1405403783_r-games.net_screenshot_629.png,,,,,,,,,,https://r-games.net/394-skyworker.html,,,,
